"trial_num","choice1","choice2","state","pos1","pos2","rts1","rts2","money","stim1.ons.sl","stim1.ons.ms","stim2.ons.sl","stim2.ons.ms","choice1.ons.sl","choice1.ons.ms","choice2.ons.sl","choice2.ons.ms","rew.ons.sl","rew.ons.ms","id"
120,1,1,2,0,0,1.20541569357738,1.32225550571457,1,180836.600969315,180836.592409372,184839.01428318,184839.005563021,182057.618971586,182057.611551523,186169.803007841,186169.795962572,188841.196069479,188841.186274529,"1237"
121,2,2,3,0,0,0.757457807660103,0.833735918160528,0,190350.142876625,190350.13427186,194352.585546017,194352.576741219,191122.112595558,191122.104840279,195194.540114641,195194.530739307,198354.74317193,198354.733891964,"1237"
122,1,1,2,1,0,1.76567695708945,1.50642045517452,0,199862.224111795,199862.216021538,203864.668730974,203864.659621,201641.607269526,201641.600129366,205377.688742399,205377.681217194,207866.851887226,207866.842872381,"1237"
123,1,1,2,0,0,0.445634835865349,0.538249236997217,0,209372.284987688,209372.276847601,213374.724586725,213374.715851545,209833.501772165,209833.493942022,213921.413042068,213921.40491724,217377.77685833,217377.766898155,"1237"
124,2,1,3,0,0,0.309381921542808,0.602541709085926,1,218884.196860552,218884.188130379,222886.655504942,222886.646399736,219210.362009287,219210.352904558,223497.557960749,223497.55059576,226888.854731321,226888.844456434,"1237"
125,2,2,3,0,0,0.15749887470156,0.426682014018297,1,228396.058777809,228396.05035758,232412.741343021,232412.731662989,228569.109514236,228569.102364302,232850.379889488,232850.37092948,236414.967284679,236414.957214594,"1237"
126,1,1,3,0,1,0.44459379487671,0.993556320900097,1,237924.70213151,237924.694041252,241927.181171179,241927.172730923,238386.088668108,238386.079887867,242929.075313807,242929.068158865,245929.400387764,245929.390472889,"1237"
127,1,2,2,0,0,0.477313563227654,0.633514647139236,1,247437.705042601,247437.696817398,251440.211707592,251440.203057528,247929.364562511,247929.35734725,252080.914421082,252080.906885862,255442.432399511,255442.423159361,"1237"
128,1,1,2,0,0,0.572631169576198,0.849254069617018,0,256948.37973547,256948.370855331,260950.857565403,260950.849025249,257537.886929512,257537.877294779,261810.640902519,261810.632202625,264952.077589989,264952.068595171,"1237"
129,2,2,2,0,0,0.764939899789169,0.39422366884537,0,266465.374539375,266465.364809275,270468.886511803,270468.876786709,267240.76698947,267240.7593894,270882.183046341,270882.175220966,274492.160936117,274492.149360895,"1237"
130,1,2,2,0,0,0.203705272637308,0.567971498938277,0,276005.764329433,276005.754219294,280008.306809902,280008.298219681,276224.845428467,276224.838018179,280584.751271963,280584.742697001,284010.538701534,284010.529426575,"1237"
131,1,1,2,0,1,0.315530779771507,0.489465676713735,1,285517.497730017,285517.489780188,289520.023045301,289520.014450312,285848.557757854,285848.550857544,290017.902079821,290017.887259722,293522.279327631,293522.270317554,"1237"
132,1,1,2,1,0,0.25932789966464,1.40052064950578,0,295029.54362464,295029.534254551,299032.070139885,299032.061735153,295305.561021805,295305.551336765,300440.738489151,300440.731198788,303034.325541973,303034.315886736,"1237"
133,2,2,3,1,1,0.251726958667859,0.567934138700366,1,304541.263445377,304541.255089998,308543.818285942,308543.808815956,304808.513777256,304808.506522179,309121.385941744,309121.376591682,312546.43547225,312546.424602032,"1237"
134,1,1,2,0,0,0.611616272712126,0.601520615164191,0,314053.13150239,314053.122262239,318055.668153048,318055.659462929,314680.278513432,314680.271078348,318665.561756849,318665.553081751,322057.959510565,322057.950070381,"1237"
135,1,1,3,0,0,0.419291052268818,0.92731051123701,1,323570.116891623,323570.106851578,327572.689532518,327572.680197001,323999.945299625,323999.938239574,328521.134528637,328521.125103712,331575.433555365,331575.423150063,"1237"
136,2,2,2,1,0,0.650614455575123,1.13555947015993,1,333093.657684088,333093.648938894,337096.333576202,337096.323356152,333759.775797367,333759.768957376,338240.051865578,338240.045000792,341098.624348402,341098.615408182,"1237"
137,2,1,3,1,1,0.330812102882192,2.07185265561566,0,342605.520586252,342605.51266098,346621.39898181,346621.390416861,342951.847967148,342951.840417147,348705.008970261,348705.001194954,350623.710254669,350623.700059414,"1237"
138,2,1,3,0,1,0.458176357205957,1.09468482458033,1,352134.186845064,352134.178235054,356137.223551512,356137.211311579,352607.797318459,352607.790023565,357239.679401159,357239.67211628,360139.536909342,360139.527044535,"1237"
139,2,2,3,1,1,0.858405664097518,0.694628069875762,1,361646.379956961,361646.370291471,365648.984168053,365648.975922585,362519.937129259,362519.930089474,366351.486958027,366351.479662657,369651.401451826,369651.391701698,"1237"
140,0,0,0,0,0,0,0,0,371157.815938711,371157.807403803,0,0,0,0,0,0,0,0,"1237"
141,1,1,2,1,0,0.611536151031032,0.670045428676531,1,380669.645865917,380669.637615919,384682.422959328,384682.414199114,381296.874957561,381296.86671257,385367.369093418,385367.361783504,388684.815798044,388684.806717873,"1237"
142,2,2,2,0,0,0.417213081615046,0.29341809428297,1,390201.866217375,390201.856762409,394204.532804489,394204.523754358,390632.356553316,390632.348023176,394519.33251214,394519.325067043,398206.883257627,398206.873627424,"1237"
143,1,2,3,1,1,0.521019205683842,0.549327957909554,0,399721.784071684,399721.773181438,403724.391317844,403724.382387638,400247.003304243,400246.995584249,404287.116470337,404287.109095573,407735.16029191,407735.150426626,"1237"
144,1,1,2,1,1,1.85702014761046,0.461362619884312,0,409239.837493181,409239.82830286,413242.483324766,413242.47510457,411111.360931396,411111.353856325,413711.047062874,413711.039762497,417244.84675312,417244.83694315,"1237"
145,2,2,3,1,0,0.408809349406511,0.621385015314445,0,418750.675098419,418750.666193008,422752.020649195,422752.012144327,419175.04211545,419175.034855366,423382.973710537,423382.96688056,426754.39306283,426754.383677483,"1237"
146,2,1,2,0,0,0.433791398769245,0.477275400655344,0,428262.640996695,428262.632396698,432265.346624374,432265.337254286,428711.910377741,428711.90344286,432750.771629572,432750.76423955,436267.748687983,436267.739257812,"1237"
147,1,1,2,1,0,0.12067082663998,0.189019856508821,0,437774.520434618,437774.512294292,441777.210996866,441777.201456547,437910.684263229,437910.676558495,441974.507234097,441974.499048948,445780.046065331,445780.036670685,"1237"
148,1,2,2,0,1,0.296889297664165,0.6451258698944,1,447286.691935301,447286.683650255,451289.349362373,451289.341177225,447598.750845194,447598.743705273,451942.511530161,451942.504490137,455291.751575947,455291.741725922,"1237"
149,2,2,3,1,0,0.320892403833568,0.381408954970539,0,456798.376695633,456798.368055582,460801.070093155,460801.060683012,457134.649326086,457134.635415792,461190.502486229,461190.49517107,464806.119428396,464806.110963583,"1237"
150,2,1,3,1,1,0.71242857654579,0.541462731314823,1,466310.247833252,466310.238252878,470313.130412579,470313.120472431,467039.38941288,467039.380632639,470862.438039541,470862.430504084,474316.26556015,474316.255645275,"1237"
1,1,1,2,1,1,0.719386655837297,0.75968468375504,1,19.4700384140015,19.4531080722809,4029.97031950951,4029.96169424057,754.742171525955,754.728766679764,4813.44465613365,4813.43144607544,8039.39338755608,8039.38447737694,"1238"
2,1,1,2,1,0,0.483300948049873,0.623940365388989,0,9552.70667243004,9552.69608712196,13554.1997702122,13554.1905150414,10051.5239083767,10051.5170829296,14188.7087290287,14188.6985089779,17555.5675168037,17555.5580513477,"1238"
3,2,2,2,1,0,1.09895088593476,0.783110035350546,0,19069.2559010983,19069.2458207607,23070.8208744526,23070.8118443489,20179.0911390781,20179.0826888084,23875.2793581486,23875.2715480328,27077.0154087543,27077.0051538944,"1238"
4,2,1,3,0,0,0.610598175320774,0.702375020831823,0,28593.1979882717,28593.1878631115,32606.0315821171,32606.0222268105,29219.2884960175,29219.2809660435,33323.1317875385,33323.1247520447,36607.3193879128,36607.3095724583,"1238"
5,2,2,2,0,0,0.441611550515518,0.614512991858646,1,38122.1636106968,38122.1534404755,42123.6532583237,42123.643563509,38580.1707520485,38580.1613917351,42747.1179201603,42747.1105401516,46124.9703695774,46124.9608242512,"1238"
6,2,2,3,1,1,0.433723082998767,0.806163407163695,1,47633.6744539738,47633.665063858,51635.1596364975,51635.1497218609,48082.9111394882,48082.9035747051,52450.6995282173,52450.6918880939,55636.4012067318,55636.390276432,"1238"
7,2,2,3,1,0,0.393896879861131,0.557446447666734,1,57145.5391864777,57145.5292110443,61158.4604713917,61158.4496560097,57554.9514541626,57554.9442839622,61732.3724882603,61732.3616631031,65159.7408468723,65159.73153162,"1238"
8,2,2,3,0,1,0.537135143997148,0.559198298025876,0,66674.1612799168,66674.1508345604,70675.8592150211,70675.8501601219,67227.9404699802,67227.9307050705,71244.320941925,71244.3113815784,74677.1971311569,74677.1868162155,"1238"
9,2,1,3,0,0,0.464844916248694,0.556845865445212,1,76186.5931990147,76186.5836935043,80188.1078121662,80188.0969219208,76668.2783493996,76668.2687540054,80770.4543802738,80770.4476153851,84189.3915624619,84189.381052494,"1238"
10,2,1,3,0,0,0.481233599828556,0.40562660084106,1,85697.9469602108,85697.937980175,89699.4309077263,89699.4207530022,86194.6559257507,86194.6485304832,90114.3859274387,90114.3788526058,93700.7592537403,93700.7489337921,"1238"
11,2,1,3,1,0,0.440908975433558,0.501243918202817,1,95210.1365463734,95210.123136282,99211.624474287,99211.6143591404,95667.8070983887,95667.798813343,99721.898062706,99721.8908925056,103213.091457129,103213.081731796,"1238"
12,2,1,3,0,0,0.392976718954742,0.661092036403716,1,104727.01978898,104727.008754015,108734.508844137,108734.499263763,105130.183492184,105130.176526785,109410.330708504,109410.323263884,112735.802629471,112735.792884111,"1238"
13,2,1,3,0,0,0.459587228251621,0.444823175901547,0,114250.25262785,114250.242727518,118251.724380493,118251.714160442,114725.407649517,114725.399629354,118707.56578064,118707.556665421,122253.541217089,122253.529182196,"1238"
14,2,1,3,1,1,0.528251488460228,0.47682220232673,1,123762.225881338,123762.214966536,127763.692084312,127763.682193995,124305.934345722,124305.927025795,128249.852358103,128249.845208168,131765.02635026,131765.01602006,"1238"
15,2,1,3,0,0,0.599870816804469,0.484684694558382,1,133274.060028553,133274.050293207,137275.629367352,137275.61835742,133889.441237926,133889.433857918,137771.490372419,137771.481242418,141276.920962811,141276.911587715,"1238"
16,2,1,3,0,0,0.423955750651658,0.501123776659369,1,142786.352826118,142786.322010517,146789.486938715,146789.477873564,143225.553826332,143225.546311378,147297.880534649,147297.873004436,150790.772873878,150790.763223886,"1238"
17,2,1,3,1,1,0.592433180194348,0.556926931487396,0,152297.87018919,152297.860064268,156299.299381495,156299.288911343,152905.744678736,152905.737513542,156865.578861713,156865.572256804,160303.575987577,160303.565352678,"1238"
18,2,1,3,0,1,0.632366756908596,0.509985307930037,1,161809.700296164,161809.691516161,165811.173528671,165811.165053844,162457.561585426,162457.554465294,166330.538656235,166330.529981136,169812.46560955,169812.45595932,"1238"
19,2,1,2,1,1,0.480479459045455,0.364107827655971,1,171331.802386284,171331.793026209,175333.255738974,175333.246343851,171817.54867053,171817.541550398,175713.974992514,175713.965442181,179346.28494525,179346.275219917,"1238"
20,2,1,3,1,0,0.527655996382236,0.468041304964572,1,180850.200826883,180850.192487001,184851.643854618,184851.634674311,181393.335784674,181393.328834534,185329.098748922,185329.091008902,188853.018430948,188853.00804615,"1238"
21,2,1,3,1,1,0.495253636268899,0.574387707281858,1,190362.065879345,190362.056674719,194363.520376921,194363.510112047,190872.90819478,190872.900269508,194947.358268261,194947.348352909,198364.762771845,198364.752357006,"1238"
22,2,1,3,0,1,0.551749389385805,0.56445872806944,1,199873.907371759,199873.898491383,203875.342504025,203875.332864046,200441.34303093,200441.335220814,204449.245480776,204449.238605499,207876.555033207,207876.545268297,"1238"
23,2,1,3,1,1,0.583632616791874,0.667486261343583,1,209385.805324316,209385.795889378,213398.740214825,213398.730124474,209984.96137929,209984.954344034,214080.870830536,214080.863275051,217400.040230513,217400.029725075,"1238"
24,2,1,3,0,1,1.02294353861362,0.843606943031773,0,218914.402012825,218914.392787457,222915.83314991,222915.823584557,219952.858859062,219952.85189414,223768.860430956,223768.853331089,226917.100790024,226917.090825081,"1238"
25,2,1,3,1,1,0.486810539616272,0.467605185927823,0,228426.270355225,228426.261354923,232427.786643267,232427.77706337,228930.226257324,228930.216842651,232904.728161335,232904.72128129,236429.248855591,236429.239680767,"1238"
26,2,2,3,0,0,0.662817137083039,0.515292212367058,1,237938.183482885,237938.175052881,241939.695091009,241939.685886145,238618.115227222,238618.106191874,242466.259375095,242466.250164986,245941.08340764,245941.073527575,"1238"
27,2,2,2,1,1,0.398797614034265,0.867575289681554,1,247450.161211967,247450.151941776,251451.692295074,251451.68304491,247865.979891777,247865.970436335,252328.479201794,252328.471991539,255453.096041918,255453.085166931,"1238"
28,2,2,3,1,0,0.559044611873105,0.427727466449142,0,256962.006788731,256961.998403788,260963.572652817,260963.562757492,257536.498492479,257536.491802692,261400.494270802,261400.487080336,264964.996690035,264964.987449884,"1238"
29,2,2,3,1,0,0.398931965464726,0.507233300479129,0,266473.977647781,266473.967277527,270475.552416563,270475.542396307,266888.311394453,266888.303534269,270993.603317976,270993.594403028,274476.860242128,274476.850012064,"1238"
30,2,1,2,1,1,0.406704373657703,0.37155220261775,1,275985.798719645,275985.790449381,279987.399088621,279987.388228416,276409.557744741,276409.54874444,280368.120937347,280368.113961935,283988.710029364,283988.699339151,"1238"
31,2,1,3,1,0,0.590399087173864,0.730804703664035,1,285514.45519805,285514.445123196,289515.973396301,289515.962921619,286120.204312325,286120.197042465,290255.969746351,290255.962686062,293518.147342443,293518.136392355,"1238"
32,2,1,2,0,0,0.686585407471284,0.844688040902838,1,295026.164828539,295026.156123638,299027.737457514,299027.726987362,295728.28172946,295728.273489237,299881.791276217,299881.779521227,303029.080383778,303029.069883585,"1238"
33,2,1,3,0,1,0.76630123401992,0.76192316156812,0,304543.111912012,304543.101321936,308544.637520313,308544.627625465,305319.875538349,305319.868318319,309329.187520027,309329.179150105,312546.108573198,312546.09885788,"1238"
34,2,1,3,1,1,0.526116562308744,0.714183288160712,1,314050.001019955,314049.992344618,318066.624099493,318066.615999222,314591.601109028,314591.593798876,318791.674569845,318791.667704821,322068.428825855,322068.419291019,"1238"
35,2,1,3,0,0,0.397455187980086,0.834284422220662,0,323578.553002596,323578.544747353,327580.1420362,327580.132321358,323993.119607449,323993.109541893,328423.654093742,328423.647033691,331581.50313282,331581.492647648,"1238"
36,1,1,2,1,1,0.81536901765503,0.569669854361564,1,333090.758653879,333090.74910903,337103.407705784,337103.397830725,333921.385531425,333921.376821041,337687.628521442,337687.621706247,341104.732356787,341104.72188139,"1238"
37,1,1,3,1,1,0.414279329357669,0.665541907306761,1,342619.016378164,342619.007912636,346620.624842167,346620.615792036,343048.914941788,343048.906546831,347295.395429373,347295.387589455,350622.905034781,350622.896549463,"1238"
38,2,1,3,1,1,1.19661158276722,0.897239307174459,0,352131.041297197,352131.032307148,356132.609941244,356132.600025892,353344.92155385,353344.91287899,357039.198980093,357039.191650152,360134.010448217,360134.000187874,"1238"
39,1,1,2,1,1,0.300928884418681,0.441579343983904,1,361642.768777847,361642.759577751,365644.367562294,365644.357892275,361960.557016611,361960.547471285,366095.220182657,366095.213062286,369645.760739088,369645.750803709,"1238"
40,1,1,2,1,1,0.405034173512831,1.09747656364925,0,371154.64130044,371154.632085562,375156.278650045,375156.268985033,371575.200006962,371575.192507029,376262.991385698,376262.983850479,379157.681486845,379157.671171904,"1238"
